日期,開盤(元),最高(元),最低(元),收盤(元),成交量(張),外資買賣超(張),投信買賣超(張),自營商買賣超(張),法人合計(張),融資餘額(張),融券餘額(張),融資買進(張),融券賣出(張),MA5(元),MA10(元),MA20(元),MA60(元),Vol_MA5(張),Vol_MA20(張),MACD(元),MACD_Signal(元),MACD_Hist(元),K值(%),D值(%),RSI14(%),BB_Upper(元),BB_Mid(元),BB_Lower(元),BB_%B(%),BIAS5(%),BIAS20(%),量比(倍),訊號
2026-01-08,68.68,69.37,68.43,69.12,71395,885.0,0.0,-1687.0,-802.0,8487,1543,348,37,68.39,66.17,64.11,62.43,122865,95387,1.9,1.23,0.66,95.16,95.51,78.11,69.71,64.11,58.52,0.9475,1.07,7.81,0.58,MACD多頭 | KD死叉 | KD超買 | RSI超買
2026-01-09,68.83,69.27,67.94,68.88,106682,-29010.0,0.0,53.0,-28957.0,9411,1287,1342,28,68.97,66.76,64.4,62.58,128626,97514,1.97,1.38,0.59,91.75,93.76,76.0,70.36,64.4,58.44,0.8758,-0.13,6.96,0.83,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-12,69.52,69.57,69.08,69.37,80365,-16539.0,2100.0,-94.0,-14533.0,8586,1196,546,14,69.13,67.35,64.74,62.72,99514,96800,2.04,1.51,0.53,93.56,93.49,77.34,71.03,64.74,58.46,0.8682,0.35,7.15,0.81,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-13,70.11,70.21,69.32,69.72,99445,-16874.0,3022.0,266.0,-13586.0,8165,1066,653,52,69.19,67.89,65.1,62.84,94351,98888,2.1,1.63,0.47,92.8,92.7,78.28,71.67,65.1,58.53,0.8515,0.77,7.1,1.05,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-14,69.96,70.11,69.67,69.77,82266,-7500.0,291.0,1221.0,-5988.0,7797,814,386,3,69.37,68.44,65.49,62.99,88031,97706,2.13,1.73,0.4,93.45,93.27,78.41,72.2,65.49,58.79,0.8188,0.58,6.54,0.93,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-15,69.72,69.72,69.17,69.67,89453,-14813.0,0.0,-3224.0,-18037.0,7795,590,486,40,69.48,68.94,65.91,63.11,91642,94401,2.12,1.81,0.31,88.83,91.69,77.36,72.57,65.91,59.25,0.7824,0.27,5.7,0.98,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-16,70.75,71.1,70.21,71.0,97269,-932.0,3250.0,-846.0,1472.0,7503,18,662,0,69.91,69.44,66.41,63.26,89760,94781,2.19,1.88,0.31,90.41,90.9,81.01,73.02,66.41,59.79,0.8471,1.56,6.91,1.08,MACD多頭 | KD死叉 | KD超買 | RSI超買
2026-01-19,70.7,71.79,70.46,71.59,116849,-32902.0,-13557.0,-1336.0,-47795.0,7719,0,652,0,70.35,69.74,66.93,63.42,97056,94997,2.27,1.96,0.31,91.43,90.22,82.36,73.43,66.93,60.43,0.8583,1.76,6.96,1.2,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2026-01-20,70.9,71.64,70.85,71.59,104977,-47126.0,0.0,258.0,-46868.0,7890,0,554,0,70.72,69.96,67.43,63.59,98163,96274,2.31,2.03,0.28,95.48,92.44,82.36,73.74,67.43,61.12,0.8295,1.23,6.17,1.07,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-21,70.8,71.49,70.7,70.85,161270,-56688.0,5000.0,-3565.0,-55253.0,8010,0,805,0,70.94,70.16,67.85,63.72,113964,99758,2.25,2.08,0.18,88.4,91.77,74.61,73.89,67.85,61.81,0.7486,-0.13,4.42,1.42,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-22,71.9,72.05,71.6,71.8,96360,-5904.0,300.0,228.0,-5376.0,7709,77,354,77,71.37,70.42,68.3,63.88,115345,99560,2.26,2.11,0.15,87.32,90.4,77.54,74.09,68.3,62.5,0.8023,0.6,5.12,0.84,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-23,72.1,72.3,71.8,72.25,68701,209.0,0.0,4503.0,4712.0,7375,129,209,52,71.62,70.76,68.76,64.02,109631,99875,2.27,2.14,0.13,88.52,88.08,78.78,74.24,68.76,63.29,0.8187,0.88,5.08,0.63,MACD多頭 | KD超買 | RSI超買
2026-01-26,72.25,72.65,72.2,72.25,84083,2647.0,0.0,-8988.0,-6341.0,7044,135,150,29,71.75,71.05,69.2,64.17,103078,100661,2.26,2.17,0.09,92.83,89.56,78.78,74.29,69.2,64.11,0.7998,0.7,4.41,0.82,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-27,72.4,73.15,72.35,73.05,70421,3729.0,282.0,6038.0,10049.0,6946,185,274,54,72.04,71.38,69.63,64.32,96167,100004,2.29,2.19,0.09,94.8,92.05,80.96,74.46,69.63,64.81,0.8542,1.4,4.91,0.73,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2026-01-28,73.55,74.2,73.5,74.2,87294,2680.0,284.0,1113.0,4077.0,6990,242,423,59,72.71,71.82,70.13,64.5,81372,101463,2.37,2.23,0.15,95.33,94.32,83.57,74.66,70.13,65.61,0.9496,2.05,5.8,1.07,MACD多頭 | KD超買 | RSI超買 | 外投同步買進
2026-01-29,74.4,74.5,73.5,73.75,111906,-28279.0,1700.0,1547.0,-25032.0,7062,247,715,20,73.1,72.23,70.59,64.68,84481,103583,2.38,2.26,0.12,92.97,94.37,79.01,74.6,70.59,66.57,0.8941,0.89,4.48,1.32,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-01-30,73.15,73.2,72.3,72.6,159056,-63741.0,1640.0,-1613.0,-63714.0,7371,354,791,167,73.17,72.39,70.91,64.85,102552,107642,2.26,2.26,0.0,77.15,88.48,68.68,74.4,70.91,67.43,0.742,-0.78,2.38,1.55,MACD空頭 | KD死叉 | 法人強勢賣超
2026-02-02,71.55,71.75,70.9,71.5,211263,-79109.0,-1995.0,834.0,-80270.0,7914,393,894,189,73.02,72.38,71.06,65.0,127988,106909,2.06,2.22,-0.16,50.83,73.65,60.53,74.37,71.06,67.76,0.5662,-2.08,0.62,1.65,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2026-02-03,73.0,73.05,72.4,72.95,70927,-414.0,0.0,1155.0,741.0,7650,292,327,137,73.0,72.52,71.24,65.19,128089,104193,1.99,2.17,-0.18,42.67,56.88,66.22,74.55,71.24,67.93,0.7584,-0.07,2.4,0.55,MACD空頭 | KD死叉
2026-02-04,72.4,73.15,72.3,72.9,56597,-15873.0,2100.0,-362.0,-14135.0,7630,299,212,29,72.74,72.72,71.44,65.37,121950,101329,1.91,2.12,-0.21,44.52,46.0,65.87,74.63,71.44,68.25,0.7285,0.22,2.04,0.46,MACD空頭 | KD死叉 | 法人強勢賣超
2026-02-05,72.05,72.25,71.75,72.0,95746,-48799.0,0.0,-5208.0,-54007.0,7823,359,394,106,72.39,72.74,71.58,65.53,118718,102546,1.76,2.05,-0.29,47.69,44.96,59.71,74.59,71.58,68.58,0.5691,-0.54,0.59,0.81,MACD空頭 | KD金叉 | 法人強勢賣超
2026-02-06,71.4,72.25,70.8,71.9,102981,-26941.0,2100.0,3254.0,-21587.0,7880,350,401,75,72.25,72.71,71.74,65.69,107503,102361,1.61,1.96,-0.35,38.61,43.61,59.05,74.46,71.74,69.01,0.5302,-0.48,0.22,0.96,MACD空頭 | KD死叉 | 法人強勢賣超
2026-02-09,74.05,74.15,73.75,73.95,118534,36795.0,2200.0,2243.0,41238.0,7238,356,434,67,72.74,72.88,71.96,65.89,88957,104270,1.63,1.89,-0.26,48.47,44.92,67.09,74.62,71.96,69.31,0.8736,1.66,2.77,1.33,MACD空頭 | KD金叉 | 法人強勢買超 | 外投同步買進
2026-02-10,74.65,75.5,74.6,75.5,98559,23352.0,4526.0,1563.0,29441.0,7207,409,512,122,73.25,73.12,72.25,66.14,94483,104226,1.76,1.87,-0.11,71.62,52.9,71.63,75.13,72.25,69.38,1.0641,3.07,4.5,1.04,MACD空頭 | KD金叉 | RSI超買 | 法人強勢買超 | 外投同步買進
2026-02-11,75.9,77.45,75.9,77.2,114029,1195.0,8500.0,-2801.0,6894.0,7374,618,927,243,74.11,73.42,72.62,66.4,105970,105814,1.98,1.89,0.09,93.79,71.3,75.6,76.02,72.63,69.23,1.173,4.17,6.31,1.08,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2026-02-23,78.45,78.45,77.2,77.4,212975,-61521.0,7700.0,-976.0,-54797.0,7621,642,1017,73,75.19,73.79,73.01,66.7,129416,111990,2.14,1.94,0.2,94.17,86.53,76.03,76.74,73.01,69.29,1.0889,2.94,6.01,1.65,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-02-24,77.95,79.65,77.85,79.4,143721,-37083.0,9000.0,1770.0,-26313.0,7584,700,902,122,76.69,74.47,73.43,67.04,137564,114312,2.4,2.03,0.37,93.23,93.73,79.82,78.0,73.43,68.86,1.1531,3.53,8.13,1.04,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-02-25,80.35,81.8,80.25,81.1,158561,-36864.0,5000.0,5764.0,-26100.0,8333,727,1351,121,78.12,75.43,73.91,67.37,145569,116398,2.71,2.17,0.55,92.36,93.25,82.37,79.53,73.91,68.29,1.1398,3.81,9.73,1.09,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-02-26,81.25,81.5,80.8,81.15,123813,-19326.0,0.0,-4217.0,-23543.0,8471,747,698,43,79.25,76.25,74.39,67.74,150620,117340,2.93,2.32,0.61,94.97,93.52,82.44,80.75,74.39,68.02,1.0312,2.4,9.09,0.82,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-03-02,79.5,80.8,79.15,80.35,204279,-101500.0,3214.0,835.0,-97451.0,8643,754,921,77,79.88,76.99,74.86,68.1,168670,119490,3.01,2.46,0.55,91.52,92.95,77.14,81.53,74.86,68.19,0.9117,0.59,7.33,1.21,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-03-03,80.05,80.4,78.65,78.75,288356,-135806.0,1357.0,3810.0,-130639.0,8397,711,970,44,80.15,77.67,75.21,68.42,183746,129090,2.9,2.55,0.36,81.01,89.16,67.75,81.93,75.21,68.49,0.7636,-1.75,4.71,1.57,MACD多頭 | KD死叉 | KD超買 | 法人強勢賣超
2026-03-04,77.4,77.45,75.5,75.6,455564,-135270.0,3915.0,217.0,-131138.0,11351,599,3631,188,79.39,78.04,75.38,68.67,246115,148433,2.54,2.54,-0.01,54.27,75.6,53.86,81.95,75.37,68.8,0.5171,-4.77,0.29,1.85,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-05,78.3,78.85,76.7,77.4,194778,-76899.0,2300.0,1808.0,-72791.0,11144,675,1660,126,78.65,78.39,75.63,68.95,253358,153968,2.36,2.51,-0.14,35.39,56.89,59.03,82.1,75.63,69.17,0.6367,-1.59,2.34,0.77,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-06,76.8,77.3,76.3,76.85,139697,-75588.0,3300.0,6458.0,-65830.0,11610,631,992,42,77.79,78.52,75.82,69.2,256535,157432,2.16,2.44,-0.28,21.83,37.16,56.93,82.19,75.82,69.46,0.5807,-1.21,1.36,0.54,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-09,73.15,73.6,71.65,73.6,493890,-200178.0,4948.0,-3269.0,-198499.0,14387,531,3705,107,76.44,78.16,75.79,69.42,314457,177762,1.71,2.29,-0.58,23.6,26.94,46.43,82.2,75.79,69.39,0.3288,-3.72,-2.89,1.57,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-10,75.9,76.25,74.3,75.2,164247,-40263.0,3300.0,2710.0,-34253.0,13739,610,1237,115,75.73,77.94,75.86,69.66,289635,180379,1.47,2.13,-0.66,25.21,23.54,51.2,82.2,75.86,69.53,0.4475,-0.7,-0.87,0.57,MACD空頭 | KD金叉 | 法人強勢賣超
2026-03-11,76.3,78.5,76.1,78.2,147508,-15107.0,3567.0,1255.0,-10285.0,12762,896,1022,378,76.25,77.82,76.15,69.94,228024,179801,1.51,2.0,-0.5,40.23,29.68,58.64,82.37,76.14,69.92,0.6651,2.56,2.69,0.65,MACD空頭 | KD金叉 | 法人強勢賣超
2026-03-12,77.1,77.6,76.35,76.6,120680,-76390.0,1300.0,1108.0,-73982.0,13356,665,1261,39,76.09,77.37,76.4,70.19,213204,175272,1.39,1.88,-0.49,51.86,39.1,53.92,82.23,76.4,70.57,0.5172,0.67,0.26,0.57,MACD空頭 | KD金叉 | 法人強勢賣超
2026-03-13,75.15,76.55,75.0,75.95,105970,-58613.0,65.0,2828.0,-55720.0,13375,750,1129,220,75.91,76.85,76.55,70.43,206459,177024,1.23,1.75,-0.52,56.58,49.55,52.09,82.16,76.55,70.94,0.4465,0.05,-0.78,0.51,MACD空頭 | KD金叉 | 法人強勢賣超
2026-03-16,76.3,76.7,75.45,75.6,97650,-51029.0,2764.0,856.0,-47409.0,14592,661,1816,125,76.31,76.38,76.68,70.64,127211,179077,1.06,1.61,-0.55,52.7,53.71,51.08,82.04,76.68,71.33,0.3988,-0.93,-1.41,0.77,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-17,76.45,77.0,76.3,76.65,61504,-15785.0,3850.0,1433.0,-10502.0,12753,745,465,98,76.6,76.17,76.92,70.87,106662,177365,1.0,1.49,-0.49,57.82,55.7,53.96,81.8,76.92,72.03,0.4726,0.07,-0.35,0.58,MACD空頭 | KD金叉 | 法人強勢賣超
2026-03-18,77.75,78.05,77.45,77.8,72305,-5532.0,2000.0,5978.0,2446.0,12630,812,826,89,76.52,76.39,77.21,71.12,91622,175831,1.04,1.4,-0.36,71.36,60.63,56.94,81.5,77.21,72.93,0.5685,1.67,0.76,0.79,MACD空頭 | KD金叉
2026-03-19,76.6,76.8,75.95,76.0,128779,-89171.0,0.0,4499.0,-84672.0,13170,1234,1214,545,76.4,76.24,77.32,71.34,93242,176343,0.91,1.3,-0.39,74.24,67.81,51.33,81.36,77.32,73.27,0.3377,-0.52,-1.71,1.38,MACD空頭 | KD金叉 | 法人強勢賣超
2026-03-20,76.2,76.4,75.5,75.9,67265,-31151.0,700.0,6640.0,-23811.0,13059,1294,409,225,76.39,76.15,77.34,71.56,85501,174779,0.79,1.2,-0.41,63.79,69.8,51.03,81.35,77.33,73.32,0.3213,-0.64,-1.86,0.79,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-23,73.5,74.45,73.3,74.25,210503,-87814.0,3100.0,1944.0,-82770.0,14088,1288,1493,332,76.12,76.22,77.19,71.77,108071,179602,0.55,1.07,-0.52,39.96,59.33,46.21,81.43,77.19,72.94,0.1542,-2.46,-3.81,1.95,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-24,75.5,75.6,73.8,74.4,83943,-21894.0,0.0,2278.0,-19616.0,13782,1323,569,131,75.67,76.14,77.04,71.99,112559,173151,0.38,0.93,-0.56,26.51,43.42,46.7,81.46,77.04,72.61,0.2019,-1.68,-3.43,0.75,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-25,76.35,76.65,76.0,76.2,91456,-2975.0,-3670.0,5256.0,-1389.0,12887,1013,448,210,75.35,75.94,76.88,72.24,116389,170537,0.38,0.82,-0.44,34.16,33.54,52.34,81.17,76.88,72.58,0.4211,1.13,-0.88,0.79,MACD空頭 | KD金叉 | 外投同步拋售
2026-03-26,76.3,76.85,75.6,75.8,76158,-30484.0,1900.0,6100.0,-22484.0,12601,1028,322,64,75.31,75.85,76.61,72.48,105865,166417,0.34,0.72,-0.38,45.61,35.43,51.05,80.44,76.61,72.79,0.3938,0.65,-1.06,0.72,MACD空頭 | KD金叉 | 法人強勢賣超
2026-03-27,74.45,75.1,74.1,75.0,106079,-60114.0,0.0,2939.0,-57175.0,13520,928,1151,124,75.13,75.76,76.3,72.71,113628,165531,0.24,0.63,-0.38,49.82,43.2,48.47,79.54,76.31,73.07,0.2981,-0.17,-1.7,0.93,MACD空頭 | KD金叉 | 法人強勢賣超
2026-03-30,73.3,74.05,72.8,73.9,158609,-70742.0,1900.0,-2769.0,-71611.0,14406,1328,1186,587,75.06,75.59,75.98,72.9,103249,163247,0.08,0.52,-0.44,36.46,43.97,45.1,78.77,75.98,73.19,0.1267,-1.55,-2.74,1.54,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-31,73.35,73.45,72.15,72.35,231401,-104127.0,-1400.0,3264.0,-102263.0,15286,1412,1626,196,74.65,75.16,75.66,73.06,132741,160399,-0.18,0.38,-0.56,20.33,35.54,40.79,78.58,75.66,72.74,-0.0677,-3.08,-4.37,1.74,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2026-04-01,75.0,75.6,74.6,75.45,126562,5216.0,0.0,3942.0,9158.0,13305,1242,443,264,74.5,74.92,75.66,73.26,139762,143949,-0.13,0.28,-0.4,31.81,29.53,50.89,78.57,75.65,72.74,0.4649,1.28,-0.28,0.91,MACD空頭 | KD金叉 | 法人強勢買超
2026-04-02,75.9,76.05,73.8,73.95,105708,-44024.0,3000.0,-99.0,-41123.0,13337,1098,821,74,74.13,74.72,75.48,73.44,145672,139496,-0.21,0.18,-0.39,37.59,29.91,46.74,78.38,75.48,72.59,0.2351,-0.24,-2.03,0.73,MACD空頭 | KD金叉 | 法人強勢賣超
2026-04-07,75.15,75.45,74.65,75.3,76886,-2592.0,2700.0,-1510.0,-1402.0,12650,1197,184,136,74.19,74.66,75.4,73.62,139833,136355,-0.16,0.11,-0.27,58.51,42.64,50.64,78.23,75.4,72.58,0.4814,1.5,-0.13,0.55,MACD空頭 | KD金叉
2026-04-08,78.1,79.25,78.1,79.2,227365,96385.0,-2116.0,11786.0,106055.0,11328,1156,557,255,75.25,75.16,75.68,73.87,153584,123029,0.19,0.13,0.06,68.2,54.77,59.81,78.84,75.68,72.53,1.0566,5.25,4.65,1.48,MACD多頭 | KD金叉 | 法人強勢買超
2026-04-09,79.3,79.4,78.8,79.15,92050,44119.0,890.0,-1040.0,43969.0,10612,1172,364,45,76.61,75.63,75.88,74.11,125714,119419,0.46,0.2,0.27,87.62,71.45,59.66,79.39,75.88,72.38,0.9661,3.32,4.31,0.73,MACD多頭 | KD超買 | 法人強勢買超 | 外投同步買進
2026-04-10,80.0,80.8,79.95,80.75,115520,59383.0,0.0,4561.0,63944.0,9581,1244,330,120,77.67,76.09,76.01,74.36,123506,117820,0.79,0.32,0.48,98.42,84.75,62.93,80.02,76.01,72.0,1.0911,3.97,6.24,0.94,MACD多頭 | KD超買 | 法人強勢買超
2026-04-13,80.6,81.0,80.4,80.6,87581,30857.0,242.0,-888.0,30211.0,9105,1153,223,21,79.0,76.57,76.21,74.56,119880,116165,1.03,0.46,0.57,97.15,94.4,62.42,80.71,76.21,71.71,0.9876,2.03,5.76,0.73,MACD多頭 | KD超買 | 法人強勢買超 | 外投同步買進
2026-04-14,81.75,83.2,81.75,83.1,123920,65981.0,0.0,-5914.0,60067.0,8969,1156,996,112,80.56,77.38,76.57,74.79,129287,117062,1.41,0.65,0.76,98.0,97.86,67.19,82.02,76.57,71.12,1.0992,3.15,8.53,0.96,MACD多頭 | KD超買 | 法人強勢買超
2026-04-15,84.1,85.1,83.8,84.15,122415,25093.0,0.0,-10793.0,14300.0,9316,1314,932,181,81.55,78.4,77.0,75.04,108297,118300,1.77,0.87,0.9,95.39,96.85,68.98,83.39,77.0,70.6,1.0598,3.19,9.29,1.13,MACD多頭 | KD死叉 | KD超買 | 法人強勢買超
2026-04-16,84.75,85.1,84.15,85.0,76987,4483.0,800.0,-639.0,4644.0,9166,1347,308,72,82.72,79.67,77.41,75.3,105285,119075,2.1,1.12,0.98,96.6,96.66,70.38,84.73,77.41,70.09,1.0183,2.76,9.8,0.73,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 外投同步買進
2026-04-17,84.2,84.5,84.0,84.15,93305,-29518.0,0.0,-5430.0,-34948.0,9069,1393,541,96,83.4,80.54,77.73,75.56,100842,120125,2.27,1.35,0.92,93.87,95.29,67.11,85.65,77.73,69.81,0.9055,0.9,8.26,0.93,MACD多頭 | KD死叉 | KD超買 | 法人強勢賣超
2026-04-20,84.55,85.1,84.45,84.55,95995,-4220.0,600.0,-2250.0,-5870.0,8766,1376,167,85,84.19,81.6,78.16,75.81,102524,118485,2.41,1.56,0.85,94.06,94.84,67.87,86.59,78.16,69.73,0.8791,0.43,8.18,0.94,MACD多頭 | KD死叉 | KD超買 | 法人強勢賣超
2026-04-21,85.5,86.1,85.0,86.0,71988,19391.0,100.0,689.0,20180.0,9057,1404,735,89,84.77,82.66,78.66,76.08,92138,118722,2.6,1.77,0.83,93.89,93.94,70.52,87.71,78.66,69.61,0.9055,1.45,9.33,0.78,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2026-04-22,85.75,86.6,85.55,86.35,64148,9306.0,-120.0,575.0,9761.0,8824,1404,259,34,85.21,83.38,79.27,76.36,80485,111404,2.75,1.97,0.79,95.67,94.54,71.13,88.68,79.27,69.85,0.8761,1.34,8.93,0.8,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超
2026-04-23,87.65,88.8,85.15,86.35,148311,7847.0,-410.0,-157.0,7280.0,8779,1428,1399,130,85.48,84.1,79.87,76.64,94749,114622,2.84,2.14,0.7,88.57,92.71,71.13,89.5,79.87,70.23,0.8367,1.02,8.11,1.57,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢買超
2026-04-24,87.6,89.95,87.55,89.95,125117,31238.0,777.0,945.0,32960.0,9107,1508,938,142,86.64,85.02,80.55,76.95,101112,116305,3.17,2.35,0.82,89.02,91.09,76.91,91.01,80.55,70.1,0.9494,3.82,11.67,1.24,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2026-04-27,92.7,94.25,92.7,93.0,183174,-9655.0,2048.0,-404.0,-8011.0,10524,1511,2118,181,88.33,86.26,81.41,77.31,118548,121656,3.63,2.6,1.02,86.29,87.96,80.48,92.99,81.41,69.83,1.0003,5.29,14.24,1.55,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-04-28,92.55,93.65,91.9,92.0,114707,-42236.0,0.0,344.0,-41892.0,10050,1509,771,49,89.53,87.15,82.26,77.65,127091,122087,3.87,2.86,1.01,88.7,88.0,76.32,94.35,82.26,70.18,0.903,2.76,11.84,0.9,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-04-29,90.7,91.5,90.0,90.75,93857,-37251.0,-100.0,415.0,-36936.0,10076,1508,543,84,90.41,87.81,83.1,77.98,133033,118850,3.91,3.07,0.84,77.31,84.1,71.35,95.08,83.1,71.13,0.8192,0.38,9.21,0.71,MACD多頭 | KD死叉 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2026-04-30,91.25,91.9,90.3,90.5,82229,-26169.0,0.0,-1590.0,-27759.0,9569,1498,335,40,91.24,88.36,84.01,78.29,119817,111391,3.88,3.23,0.65,68.55,78.18,70.36,95.29,84.01,72.74,0.7877,-0.81,7.73,0.69,MACD多頭 | KD死叉 | RSI超買 | 法人強勢賣超
2026-05-04,92.5,94.65,92.4,94.6,120393,29249.0,2100.0,1182.0,32531.0,9338,1471,744,84,92.17,89.4,84.97,78.67,118872,111083,4.14,3.41,0.73,75.69,73.85,76.18,96.43,84.97,73.51,0.92,2.64,11.33,1.01,MACD多頭 | KD金叉 | RSI超買 | 法人強勢買超 | 外投同步買進
2026-05-05,94.4,94.75,94.0,94.6,76580,-30550.0,8000.0,-547.0,-23097.0,9195,1441,402,26,92.49,90.41,86.0,79.04,97553,109626,4.3,3.59,0.71,86.55,76.93,76.18,97.0,86.0,75.01,0.8909,2.28,10.0,0.79,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-05-06,96.05,96.9,94.7,95.75,105508,-19075.0,1150.0,-935.0,-18860.0,9505,1422,981,47,93.24,91.38,87.02,79.42,95713,111058,4.46,3.76,0.7,96.04,86.1,77.61,97.63,87.03,76.42,0.9115,2.69,10.03,1.1,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2026-05-07,97.95,98.4,97.4,97.7,110290,-3764.0,0.0,121.0,-3643.0,9648,1426,836,60,94.63,92.52,87.95,79.81,99000,105204,4.69,3.95,0.75,94.07,92.22,79.82,98.9,87.95,77.0,0.9452,3.24,11.09,1.11,MACD多頭 | KD超買 | RSI超買
2026-05-08,97.35,97.7,95.85,97.0,117640,-46155.0,0.0,-143.0,-46298.0,9722,1394,740,47,95.93,93.58,88.84,80.2,106082,106483,4.77,4.11,0.66,89.03,93.05,76.88,99.68,88.84,78.0,0.8763,1.12,9.19,1.11,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-05-11,96.65,97.15,96.5,96.9,88545,-26939.0,2300.0,-1596.0,-26235.0,9860,1400,471,21,96.39,94.28,89.65,80.6,99713,105134,4.76,4.24,0.52,86.34,89.81,76.45,100.36,89.65,78.94,0.8386,0.53,8.09,0.89,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-05-12,96.85,97.35,95.5,96.85,94676,-12503.0,0.0,12.0,-12491.0,9569,1390,387,53,96.84,94.66,90.46,81.02,103332,105489,4.7,4.33,0.37,82.34,85.9,76.22,100.73,90.46,80.19,0.8109,0.01,7.06,0.92,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2026-05-13,94.85,95.8,94.7,95.5,113599,-52953.0,0.0,-802.0,-53755.0,9575,1387,591,88,96.79,95.02,91.08,81.4,104950,104973,4.49,4.37,0.13,75.96,81.55,70.07,100.97,91.08,81.19,0.7233,-1.33,4.85,1.08,MACD多頭 | KD死叉 | RSI超買 | 法人強勢賣超
2026-05-14,96.9,97.2,95.75,96.05,56912,-6046.0,580.0,239.0,-5227.0,,,,,96.46,95.54,91.68,81.79,94274,101698,4.32,4.36,-0.04,68.86,75.72,71.09,101.24,91.68,82.12,0.7287,-0.43,4.77,0.6,MACD空頭 | KD死叉 | RSI超買 | 法人強勢賣超
